"uid","pair_d2","annotation_status","section","Q_bangla","A_bangla","Q_en","A_en","strict_direct_exp","broad_direct_exp","hearsay","A1_no_opinion","A2_no_opinion_lack_exposure","A3_humans_are_equal","A4_extended_help","A7_grateful_to_god","A8_express_gratitude","A9_prejudice","A10_suspicion","A11_bitter_contempt","A12_lack_of_interest","A13_empathy_sympathy","A14_aid","A15_compliments","A16_religious_fraternity","B1_no_benefits","B2_specific_pos_event","B3_financial_help","B4_more_jobs","B5_reduced_rent","B6_provided_shelter","B7_provided_food","C1_no_problems","C2_fear_concern","C4_increased_prices","C5_security_concern","C6_reduced_land","C7_reduced_wages","C8_reduced_jobs","C9_perceive_lack_morals","C10_movement_restrictions","C11_need_pay_rent","C13_reduced_resources","C14_enviro_harm","C15_increased_supervis","C16_quarrel_dispute","C17_overcrowded","D1_no_actions","D2_vague_action","D3_social_harmony","D4_allocate_resources","D5_leave_evacuate","D6_govt_knows_better","D7_does_not_know","D8_remain_disciplined","D9_stronger_boundary","D10_econ_integrat","D11_sources_of_info","D12_more_interact","D13_increased_mobility","shuffle_var"
"H643050011",16147,"annotated","D","আচ্ছা। আপনি যাই বলেছেন সুন্দর বলেছেন। তো এবার একটু বলেন তো, কী করলে বাংলাদেশী স্থানীয় লোকদের সাথে রোহিঙ্গাদের বর্তমান যেই সম্পর্কটি আছে, এটি এখন যেই পরিস্থিতিতে আছে এরচেয়ে আরো ভালো করার জন্য কী করা যাবে বলে আপনি মনে করেন?","জী?","ok What you said is well said. So tell me a little bit, what do you think can be done to make the current relationship between the Rohingyas and the Bangladeshi local people better than the current situation?","Yes?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1845
"H643050011",16148,"annotated","D","কেমন করলে বাংলাদেশি স্থানীয় লোকদের সাথে রোহিঙ্গাদের মধ্যকার বর্তমান যেই সম্পর্কটি আছে এবং এটি এখন যেই পরিস্থিতিতে আছে এরচেয়ে আরো ভালো হবে বলে আপনি মনে করেন? কী করলে বা কেমন করলে?","তাদের মায়ানমারে পূণরায় পাঠিয়ে দিলে ভালো হবে বাংলাদেশিদের জন্য।","How do you think the relationship between Bangladeshi locals and Rohingya could be better than the current situation it is in now? What do you do or how do you do it?","Sending them back to Myanmar will be good for Bangladeshis.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1845
"H856009006",3457,"annotated","A","এক কথায় রোহিঙ্গাদের সম্বন্ধে আপনার কি বলার আছে, বা আপনার মন্তব্য কী তাদের নিয়ে?","তাদের সাথে আমাদের দূরত্ব অনেক। তাই আমি ঠিক বলতে পারব না।","In one word, what do you have to say about the Rohingyas, or what are your comments about them?","We are far away from them. So I can't say for sure.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1849
"H856009006",3458,"annotated","A","তারপরও যতটুকু জানেন যদি একটু বলতেন?","তাদের সম্পর্কে কিছু শুনিও নাই এবং দেখিও নাই ।তাই তাদের সম্পর্কে আমার কোন ধারণা নেই।","Even if you know as much as you say a little?","Haven't heard or seen anything about them, so I have no idea about them.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1849
"H856009006",3459,"annotated","A","তাদের সম্পর্কে আপনি কি কিছুই জানেন না?","না, আমি কিছুই জানিনা?","Do you know anything about them?","No, I know nothing?",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1849
"H856009006",3460,"annotated","B","এমন একটা ঘটনা বলেন যেটাতে মনে হয়েছে রোহিঙ্গারা আসাতে আপনার উপকার হয়েছে?","রোহিঙ্গারা আসাতে আমরা সরকার থেকে সাহায্য সহযোগিতা পেয়েছি এটাই।","Tell me an incident in which you feel that the arrival of the Rohingyas has benefited you?","This is why we got help from the government for the Rohingyas to come.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1849
"H856009006",3461,"annotated","B","কোন ধরনের সাহায্য সহযোগিতা বলবেন কি?","যেমন 'একতা' এনজিও এর পক্ষ থেকে একসাথে ১৫ হাজার এবং প্রতিমাসে ১ হাজার ৫০ টাকা করেও দিয়েছিল।","What kind of help would you say?","For example, 'Ekta' had given 15,000 and 1,500 taka per month on behalf of the NGO.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1849
"H856009006",3462,"annotated","B","উপকার বলতে টাকা পয়সা দিয়েছে এটাই?","জ্বী, ১ হাজার ৫০ টাকা। যেটা দিয়েছে প্রতিমাসে তা দিয়ে আমাদের এক মাসের বাজার খরচ হয়ে যেত।","This is the money paid to benefit?","Yes, 1 thousand 50 taka. What they gave every month would have cost us a month's market.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1849
"H856009006",3463,"annotated","C","এখন এমন একটা ঘটনা বা কারণ বলতে পারবেন, যখন মনে হয়েছে যে রোহিঙ্গারা আসাতে আপনার অসুবিধা হয়েছে?","আমাদের এলাকায় তেমন কোনো অসুবিধা হয়নি।সুতরাং কিভাবে বলবো।","Now can you tell me an incident or a reason, when you felt that the Rohingyas were difficult to come?","There was no such problem in our area. So how can I say.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1849
"H856009006",3464,"annotated","C","তারপরও আপনার জানাশুনার মধ্যে আপনার বা অন্য কারো অসুবিধা হয়েছে এমন একটি অসুবিধার কথা বলবেন কি?","আমার জানা মতে আমাদের এলাকার মধ্যে বা অন্য কারো অসুবিধা হয়েছে আমি দেখিনি। আমাদের কোনো অসুবিধা হয়নি তাদের কারণে।","Still, can you tell me about a difficulty you or someone else you know has had difficulty?","To my knowledge I have not seen any difficulties within our area or anyone else. We didn't have any problems because of them.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1849
"H856009006",3465,"annotated","D","বর্তমানে কিভাবে স্থানীয় ও রোহিঙ্গাদের সম্পর্ক আরো ভালো করা যায় বলে আপনি মনে করেন?","আমরা পাহাড়ে থাকি। তাই পাহাড়ি বাঙ্গালীদের সম্পর্কে আমার ধারণা আছে। তাই বলতে পারি আমরা পাহাড়িরা সবাই মিলেমিশে থাকি আমাদের মধ্যে কোনো ঝগড়া-বিবাদ নেই। কিন্তু রোহিঙ্গারা আমাদের থেকে অনেক দূরে, যার কারণে তাদের সম্পর্কে আমার কোন ধারণা নেই। তাই ঠিক বলতে পারবোনা।","How do you think the relationship between local and Rohingya can be improved now?","We live in the mountains. So I have an idea about hill Bengalis. So we can say that we hill people live together and there is no quarrel between us. But the Rohingyas are far away from us, which is why I have no idea about them. So I can't say exactly.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1849
"H856009006",3466,"annotated","D","তারপরও সম্পর্ক ভালো করার জন্য বা মিলেমিশে থাকার জন্য আপনার মতে কি করা যায় বলে মনে করেন?","এখন যে অবস্থায় আছে। ওই ভাবে থাকলে, আর আমরা যেভাবে মিলেমিশে থাকি তারাও যদি স্থানীয়দের সাথে একই ভাবে মিলেমিশে থাকলে আমাদের সকলের জন্য ভালো।","Still, what do you think can be done to improve the relationship or stay together?","As it is now. If that's the case, and if they get along with the locals the same way we get along, it's good for all of us.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1849
"H856009006",3467,"annotated","D","মিলেমিশে বলতে কোন ধরনের মিলেমিশে, একটু স্পষ্ট করে বলুনতো?","আমরা পাহাড়িরা এক গ্রামের এক সমাজের মতো যেভাবে বসবাস করছি, কোনো ঝগড়া-বিবাদ নেই,তারাও এইভাবে থাকলে ভালো হবে আমার মনে হয়।","What kind of a match to say, please tell me clearly?","I think it would be better for them to stay like this as we hill people are living like a village community, there is no quarrel.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1849
"H856009006",3468,"annotated","D","ঝগড়া বিবাদ না হওয়ার জন্য আপনার মতে কি করা যায়?","সে বিষয়ে আমি কিভাবে বলবো।","What do you think can be done to avoid quarrels?","How can I say that?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1849
"C604015010",6659,"annotated","A","আপনি আপনার সন্তানকে নিয়ে আপনার আশার কথা তো বলেছেন।আপনাদের পাশে যে বাংলাদেশী গ্রামীণ মানুষ আছে তাদের সম্পর্কে আপনি কি জানেন বলেন তো আপা?","তারা নিজের দেশে সন্তানদের লেখাপড়া করিয়ে,চাকরি করে এবং ব্যবসা করে সুন্দরভাবে জীবনযাপন করতেছে।","You have spoken about your hope for your child. Do you know about the Bangladeshi rural people who are next to you?","They are living well in their own country by educating their children, doing jobs and doing business.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1855
"C604015010",6660,"annotated","A","তাদের সম্পর্কে আপনি আর কিছু জানেন?","তারা স্বাধীনভাবে সন্তানদের বিদেশ পাঠাতে পারে,ছাদ দিয়ে বিল্ডিং বাড়ি করতে পারে,দোকান করতে পারে এবং ব্যবসা করতে পারে।আমরা তাদের মতো করে চলতে পারি না।","Do you know anything else about them?","They can freely send children abroad, build houses with roofs, shop and do business. We can't follow them.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1855
"C604015010",6661,"annotated","B","আমাকে এমন একটা ঘটনা বলেন তো যেটার কারণে আপনার মনে হয়েছে আপনারা আসার পর বাংলাদেশী মানুষরা আপনাদেরকে ঠিক ভাবে মেনে নিয়েছে এবং তাদের দ্বারা আপনাদের উপকার হযেছে?","বাংলাদেশী মানুষ আমাদেরকে পানি থেকে তুলে এনেছে,আমাদের জন্য ব্রিজ করে দিয়েছে,আমাদেরকে থাকার জায়গা দিয়েছে,টাকা দিয়েছে,কাপড় দিয়েছে এবং খাবার দিয়েছে।তারা যে যেভাবে পারে আমাদেরকে অনেক সাহায্য করেছে।তারা আমাদেরকে খারাপ নজরে দেখলে আমরা এখানে থাকতে পারতাম না।তারা আমাদেরকে সুন্দর থাকার জায়গা দেওয়ার জন্য অনেক কৃতজ্ঞতা প্রকাশ করি।থাকার জায়গা ছাড়াও তারা আমাদেরকে অনেক কিছু দিয়েছে।বাংলাদেশ সরকারের ঋণ আমরা কখনো শোধ করতে পারবো না।","Tell me an incident that made you feel that the Bangladeshi people accepted you properly after you arrived and that you were benefited by them?","Bangladeshi people brought us out of the water, built bridges for us, gave us shelter, money, clothes and food. They helped us a lot in whatever way they could. We wouldn't have stayed here if they looked at us badly. Thank you so much for giving us a nice place to stay. Apart from the place to stay, they have given us many things. We can never repay the debt of the Bangladesh government.",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1855
"C604015010",6662,"annotated","B","তাহলে তারা এগুলো করাতে আপনাদের অনেক উপকার হয়েছে?","জ্বি আমাদের অনেক উপকার হয়েছে।তারা আমাদেরকে আশ্রয় না দিলে আজকে আমরা কোথায় থাকতাম আমার জানা নাই।","So they have benefited you a lot by doing them?","Yes, we have benefited a lot. I don't know where we would be today if they didn't give us shelter.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1855
"C604015010",6663,"annotated","C","এমন একটা ঘটনা বলেন তো যেটার কারণে আপনাদের মনে হয়েছে বাংলাদেশী মানুষরা আপনাদেরকে ভালভাবে না দেখে আলাদাভাবে দেখতেছে?","আমরাতো তাদের মতো এদেশের নাগরিক হতে পারবো না।আমরা বাইরের দেশের মানুষ এবং আমরা মজলুম।তারা আমাদেরকে আগলে রেখেছে।আমরা এদেশের মানুষের সমান হতে পারবো না।","Tell me about an incident that made you feel that Bangladeshi people are looking at you differently instead of looking at you well?","We cannot be citizens of this country like them. We are people of foreign countries and we are oppressed. They have kept us. We cannot be equal to the people of this country.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1855
"C604015010",6664,"annotated","C","কোন কারণে আপনার কি মনে হয়েছে তারা আপনাদেরকে খারাপভাবে দেখে?","না এরকম কোন কিছু নাই।আইনে আছে এক দেশের মানুষকে অন্য দেশে নাগরিকত্ব দেওয়া যাবে না।তাই আমরা এদেশের নাগরিক হতে পারবো না।","Why do you think they look down on you?","No, there is no such thing. According to the law, people of one country cannot be given citizenship to another country. Therefore, we cannot become citizens of this country.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1855
"C604015010",6665,"annotated","C","তারা আপনাদেরকে আলাদাভাবে বা খারাপভাবে দেখে এরকম কোন কিছু আপনি কারো কাছ থেকে শুনেছেন?","না এরকম কিছু শুনিনি।কোন একটা ঘটনা হলে বলে আরকি।","Have you heard from anyone that they see you differently or negatively?","No, I have not heard anything like that. If there is any incident, tell me.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1855
"C604015010",6666,"annotated","C","কি বলে আপা?","কোন একটা বাড়ি পুড়লে বা কাউকে মারলে মানুষ বলে এগুলো সরকার করতেছে।কিন্তু এটা আমরা বিশ্বাস করি না।আমাদেরকে পুড়িয়ে দিয়ে তো সরকারের কোন লাভ নাই।","What do you say?","If a house is burnt or someone is killed, people say that the government is doing it. But we don't believe it. There is no benefit to the government by burning us.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1855
"C604015010",6667,"annotated","C","মানে মানুষ বলে সরকার আপনাদেরকে আলাদাভাবে দেখে তাই পুড়িয়ে দিয়েছে?","জ্বি।","I mean, people say that the government saw you differently and burned them?","yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1855
"C604015010",6668,"annotated","D","কি করলে বাংলাদেশী গ্রামীণ মানুষ এবং আপনারা রোহিঙ্গারা মিলেমিশে থাকতে পারবেন এবং আপনাদের সম্পর্কটা আরো বেশি ভাল হবে?","উভয়ের মধ্যে আদর ভালবাসা বাড়ানোর জন্য সরকারকে তাদেরকেও খাদ্য দিতে হবে।","What can Bangladeshi rural people and you Rohingyas live together and your relationship will be better?","The government should also feed them to increase the affection between the two.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1855
"C604015010",6669,"annotated","D","কাদেরকে খাদ্য দিতে হবে আপা?","আমাদের আশেপাশের মানুষদেরকে।তাদের মধ্যে যারা গরিব সরকারের উচিৎ হবে তাদেরকে সাহায্য করা।তারা খেতে না পারলে রাগ করে অনেক কিছু বলে।আমাদেরকে এবং তাদেরকে সমানভাবে সাহায্য সহযোগিতা করতে হবে।","Who should you feed?","The people around us. Among them who are poor government should help them. They say many things in anger if they can't eat. We and them should help each other equally.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1855
"C604015010",6670,"annotated","D","আপনাদের মতো তাদেরকেও সাহায্য সহযোগিতা করলে সম্পর্ক ভাল হবে বলতেছেন?","জ্বি তাহলে তারা আমাদেরকে ভালভাবে দেখবে এবং তারা বলবে রোহিঙ্গাদের কারণে আমরা ভালভাবে খেতে পারছি।উভয় জাতির লোককে চাকরি দিলে এবং তাদেরকে আমাদের মতো খাদ্য দিলে মিলেমিশে থাকা যাবে।","Are you saying that if you help them, the relationship will be better?","Yes then they will look at us well and they will say we can eat well because of Rohingyas. If we give jobs to people of both races and give them food like us we can live together.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1855
"C604015010",6671,"annotated","D","মানে দুই পক্ষের মানুষকে সমানভাবে চাকরি এবং খাদ্য দিলে সম্পর্কটা ভাল থাকবে তাই তো আপা?","জ্বি।","It means that the relationship will be good if the people of both sides are given equal jobs and food, so you?","yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1855
"C604015010",6672,"annotated","D","ভালভাবে থাকার জন্য এরকম আর কিছু করা যাবে আপা?","আরি কি করা যাবে।তাদেরকে চাকরি দিলে,খাবার দিলে এবং মিলেমিশে থাকার ব্যবস্থা করে দিলে ভাল হবে।প্রশাসন খাদ্যসামগ্রী সহ উভয়ের সব কিছু তদারকি করলে তাহলে আমরা সবাই শান্তিতে থাকতে পারবো।","Can you do anything else to stay well?","What else can be done. It would be better to give them jobs, food and make them live together. If the administration supervises everything including food, then we all can live in peace.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1855
"H754011008",4586,"annotated","A","আপনার মেয়ের স্বপ্নের কথা জানলাম।","জি।","I heard about your daughter's dream.","G.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1857
"H754011008",4587,"annotated","A","আমি যদি এক কথায় রোহিঙ্গাদের সম্পর্কে আপনার নিকট জানতে চাই, আপনি তাদের সম্পর্কে কি মনে করেন?","তাদের সম্পর্কে কি বলবো আপনাকে। একদিকে কষ্ট আরেক দিকে সুখ।","If I ask you about Rohingyas in one word, what do you think about them?","What can I tell you about them? On one side is suffering and on the other side is happiness.",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1857
"H754011008",4588,"annotated","A","কিরকম আপা?","কিরকম বলতে, রোহিঙ্গাদের কাছে যারা চাকরি করতেছে তারা অনেক সুখী।","how are you","In other words, those working for the Rohingyas are very happy.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1857
"H754011008",4589,"annotated","A","আচ্ছা।","আমার দেবর রোহিঙ্গা ক্যাম্পে চাকরি করে বিল্ডিং করেছে। আরো কত কিছু করতেছে। তাদের সংসার সুখী।","ok","My brother-in-law worked in the Rohingya camp and built buildings. How many other things are doing? Their family is happy.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1857
"H754011008",4590,"annotated","A","আচ্ছা।","যারা চাকরি করতেছেনা তারা কত কষ্টে আছে। কোন সাহায্য সহযোগিতা পাচ্ছেনা। ঘর ভিটা হারিয়েছে। চলাফেরা করতে কষ্ট হচ্ছে। তারা কোন ধরনের সাহায্য সহযোগিতাও পাচ্ছে না। মনে করেন আমরা তাদের থেকে একটু দূরে।","ok","Those who are not working are suffering. Not getting any help. The house is lost. It is difficult to walk. They are not getting any kind of help. Think we are a bit far from them.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1857
"H754011008",4591,"annotated","A","জি।","যারা কাছে আছে তারা সরে যাচ্ছে।","G.","Those who are close are moving away.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1857
"H754011008",4592,"annotated","A","আচ্ছা তাহলে আপা আপনি কি মনে করেন রোহিঙ্গাদের সম্পর্কে?","আমি রোহিঙ্গাদের সম্পর্কে বেশি খারাপ মনে করি।","So what do you think about the Rohingya?","I feel worse about the Rohingyas.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1857
"H754011008",4593,"annotated","A","কি মনে করেন আপা?","খুব খারাপ মনে করি। তারা আমাদের দেশে এসে সন্ত্রাস হয়ে গেছে। আমাদের দেশের খেয়ে আমাদের দেশের আইন মানতেছে না।","What do you think?","I feel very bad. They have become terror in our country. The laws of our country are not obeyed by our country.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1857
"H754011008",4594,"annotated","A","আচ্ছা।","তারা আমাদেরকে বলতেছে, “আমরা আসার কারণে তোমরা ভালো খেতে পারতেছ”।","ok","They are telling us, ""You can eat well because of us.""",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1857
"H754011008",4595,"annotated","A","আচ্ছা।","তারা আমাদের সাথে কথাবার্তায় দাপট দেখায়।","ok","They show dominance in conversation with us.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1857
"H754011008",4596,"annotated","A","আচ্ছা।","বুঝেছেন?","ok","understand?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1857
"H754011008",4597,"annotated","B","জি। তাহলে আপা এমন একটা ঘটনা বলেন।. রোহিঙ্গারা আসার কারণে আপনাদের কোন উপকার হয়েছে বলে মনে হয়? অর্থাৎ আপনাদের কোন উপকার কি হয়েছে?","আপা আপনাকে বলতেছি যাদের উপকার হয়েছে। সব হয়েছে। আর যাদের হয়নি কিছু হয়নি।","G. Then you say such an event. Do you think the arrival of the Rohingya has benefited you? That is, what has happened to you?","I am telling you who has benefited. all done And for those who didn't, nothing happened.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1857
"H754011008",4598,"annotated","B","আচ্ছা।","আমাদের কোন উপকার হয়নি।","ok","It did us no good.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1857
"H754011008",4599,"annotated","B","আচ্ছা আর মানুষের কি উপকার হয়েছে?","কেউ রোহিঙ্গা ক্যাম্পে চাকরি করতেছে। আর কেউ রোহিঙ্গার পরিচয় দিয়ে ক্যাম্পের ভিতরে ঢুকে খাচ্ছে।","Well, what has benefited people?","Someone is working in a Rohingya camp. Others are entering the camp by pretending to be Rohingya.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1857
"H754011008",4600,"annotated","B","রোহিঙ্গার পরিচয় দিয়ে ভিতরে ঢুকে যাচ্ছে?","হ্যাঁ। অনেক জন আছে এরকম আমাদের দেশের নাগরিক। তারা “রোহিঙ্গা” পরিচয় দিয়ে ক্যাম্পের ভিতরে সবকিছু বসে বসে খাচ্ছে। তাদের উপকার হচ্ছে।","Going inside with the identity of the Rohingya?","yes There are many such citizens of our country. They identify as ""Rohingya"" and eat everything inside the camp. They are benefiting.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1857
"H754011008",4601,"annotated","B","আচ্ছা।","তারা দুই দিক দিয়ে পাচ্ছে।","ok","They are getting both ways.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1857
"H754011008",4602,"annotated","B","জি?","যারা লেখাপড়া করেছে এবং যারা ক্লাস ফাইভ পর্যন্তও পড়েছে ছেলে-মেয়ে সবাই চাকরি করতেছে।","Yes?","Those who have studied and those who have studied up to class five boys and girls are all working.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1857
